Datasets\wb-GC.XPN.OTHR.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-GC.XPN.OTHR.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-GC.XPN.TOTL.GD.ZS.data;2 or 3 levels;Low weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-GC.XPN.TOTL.GD.ZS.dataflat.data;Single level;Low weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-GC.XPN.TRFT.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-GC.XPN.TRFT.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-IC.BUS.DISC.XQ.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IC.BUS.DISC.XQ.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IC.BUS.NDNS.ZS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.BUS.NDNS.ZS.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.BUS.NREG.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.BUS.NREG.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.CRD.PRVT.ZS.data;2 or 3 levels;Low weight variance;Regular insertions and deletions;Regular weight change
Datasets\wb-IC.CRD.PRVT.ZS.dataflat.data;Single level;Low weight variance;Regular insertions and deletions;Regular weight change
Datasets\wb-IC.CRD.PUBL.ZS.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Regular weight change
Datasets\wb-IC.CRD.PUBL.ZS.dataflat.data;Single level;High weight variance;Regular insertions and deletions;Regular weight change
Datasets\wb-IC.ELC.TIME.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.ELC.TIME.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.EXP.COST.CD.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.EXP.COST.CD.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.EXP.DOCS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IC.EXP.DOCS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IC.EXP.DURS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IC.EXP.DURS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IC.IMP.COST.CD.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.IMP.COST.CD.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.IMP.DOCS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IC.IMP.DOCS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IC.IMP.DURS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.IMP.DURS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.ISV.DURS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IC.ISV.DURS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IC.LGL.DURS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IC.LGL.DURS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IC.PRP.DURS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.PRP.DURS.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.PRP.PROC.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IC.PRP.PROC.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IC.REG.COST.PC.FE.ZS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.REG.COST.PC.FE.ZS.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.REG.COST.PC.MA.ZS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.REG.COST.PC.MA.ZS.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.REG.COST.PC.ZS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.REG.COST.PC.ZS.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.REG.DURS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.REG.DURS.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.REG.DURS.FE.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.REG.DURS.FE.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.REG.DURS.MA.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.REG.DURS.MA.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.REG.PROC.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.REG.PROC.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.REG.PROC.FE.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.REG.PROC.FE.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.REG.PROC.MA.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.REG.PROC.MA.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.TAX.DURS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IC.TAX.DURS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IC.TAX.LABR.CP.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IC.TAX.LABR.CP.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IC.TAX.OTHR.CP.ZS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.TAX.OTHR.CP.ZS.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.TAX.PAYM.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.TAX.PAYM.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.TAX.PRFT.CP.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.TAX.PRFT.CP.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.TAX.TOTL.CP.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.TAX.TOTL.CP.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.WRH.DURS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.WRH.DURS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IC.WRH.PROC.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IC.WRH.PROC.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IP.IDS.NRCT.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IP.IDS.NRCT.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IP.IDS.RSCT.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IP.IDS.RSCT.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IP.JRN.ARTC.SC.data;2 or 3 levels;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IP.JRN.ARTC.SC.dataflat.data;Single level;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IP.PAT.NRES.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IP.PAT.NRES.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IP.PAT.RESD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IP.PAT.RESD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IP.TMK.NRCT.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Regular weight change
Datasets\wb-IP.TMK.NRCT.dataflat.data;Single level;High weight variance;Regular insertions and deletions;Regular weight change
Datasets\wb-IP.TMK.NRES.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Regular weight change
Datasets\wb-IP.TMK.NRES.dataflat.data;Single level;High weight variance;Regular insertions and deletions;Regular weight change
Datasets\wb-IP.TMK.RESD.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Regular weight change
Datasets\wb-IP.TMK.RSCT.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Regular weight change
Datasets\wb-IP.TMK.RSCT.dataflat.data;Single level;High weight variance;Regular insertions and deletions;Regular weight change
Datasets\wb-IP.TMK.TOTL.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Regular weight change
Datasets\wb-IQ.SCI.MTHD.data;2 or 3 levels;Low weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IQ.SCI.MTHD.dataflat.data;Single level;Low weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IQ.SCI.OVRL.data;2 or 3 levels;Low weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-IQ.SCI.OVRL.dataflat.data;Single level;Low weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-IQ.SCI.PRDC.data;2 or 3 levels;Low weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-IQ.SCI.PRDC.dataflat.data;Single level;Low weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-IQ.SCI.SRCE.data;2 or 3 levels;Low weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IQ.SCI.SRCE.dataflat.data;Single level;Low weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IQ.WEF.CUST.XQ.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IQ.WEF.CUST.XQ.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IQ.WEF.PORT.XQ.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IQ.WEF.PORT.XQ.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-IS.AIR.DPRT.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IS.AIR.DPRT.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IS.AIR.GOOD.MT.K1.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IS.AIR.GOOD.MT.K1.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IS.AIR.PSGR.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IS.AIR.PSGR.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IS.RRS.GOOD.MT.K6.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Low weight change
Datasets\wb-IS.RRS.GOOD.MT.K6.dataflat.data;Single level;High weight variance;Regular insertions and deletions;Low weight change
Datasets\wb-IS.RRS.PASG.KM.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Low weight change
Datasets\wb-IS.RRS.TOTL.KM.data;2 or 3 levels;High weight variance;Regular insertions and deletions;Low weight change
Datasets\wb-IS.RRS.TOTL.KM.dataflat.data;Single level;High weight variance;Regular insertions and deletions;Low weight change
Datasets\wb-IS.SHP.GCNW.XQ.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IS.SHP.GCNW.XQ.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IS.SHP.GOOD.TU.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IS.SHP.GOOD.TU.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IT.CEL.SETS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IT.CEL.SETS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IT.CEL.SETS.P2.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IT.CEL.SETS.P2.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IT.MLT.MAIN.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-IT.MLT.MAIN.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-IT.MLT.MAIN.P2.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-IT.MLT.MAIN.P2.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-IT.NET.BBND.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IT.NET.BBND.P2.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IT.NET.BBND.P2.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-IT.NET.SECR.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IT.NET.SECR.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-IT.NET.SECR.P6.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-IT.NET.USER.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-IT.NET.USER.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-MS.MIL.MPRT.KD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-MS.MIL.MPRT.KD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-MS.MIL.TOTL.P1.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-MS.MIL.TOTL.P1.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-MS.MIL.TOTL.TF.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-MS.MIL.TOTL.TF.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-MS.MIL.XPND.GD.ZS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-MS.MIL.XPND.GD.ZS.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-MS.MIL.XPND.ZS.data;2 or 3 levels;Low weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-MS.MIL.XPND.ZS.dataflat.data;Single level;Low weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-MS.MIL.XPRT.KD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-MS.MIL.XPRT.KD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NE.CON.GOVT.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NE.CON.GOVT.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NE.CON.GOVT.KD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-NE.CON.GOVT.KD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-NE.CON.GOVT.KD.ZG.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-NE.CON.GOVT.KD.ZG.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-NE.CON.GOVT.KN.data;2 or 3 levels;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-NE.CON.GOVT.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NE.CON.GOVT.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NE.CON.PRVT.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NE.CON.PRVT.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NE.CON.PRVT.KD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.CON.PRVT.KD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.CON.PRVT.KD.ZG.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-NE.CON.PRVT.KD.ZG.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-NE.CON.PRVT.KN.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.CON.PRVT.KN.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.CON.PRVT.PC.KD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.CON.PRVT.PC.KD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.CON.PRVT.PC.KD.ZG.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-NE.CON.PRVT.PC.KD.ZG.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-NE.CON.PRVT.PP.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.CON.PRVT.PP.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.CON.PRVT.PP.KD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-NE.CON.PRVT.PP.KD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-NE.CON.PRVT.ZS.data;2 or 3 levels;Low weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.CON.PRVT.ZS.dataflat.data;Single level;Low weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.CON.TOTL.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NE.CON.TOTL.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NE.CON.TOTL.KD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.CON.TOTL.KD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.CON.TOTL.KN.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.CON.TOTL.KN.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.CON.TOTL.ZS.data;2 or 3 levels;Low weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.CON.TOTL.ZS.dataflat.data;Single level;Low weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.DAB.TOTL.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NE.DAB.TOTL.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NE.DAB.TOTL.KD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.DAB.TOTL.KD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.DAB.TOTL.KN.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.DAB.TOTL.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-NE.DAB.TOTL.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Low weight change
Datasets\wb-NE.EXP.GNFS.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NE.EXP.GNFS.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NE.EXP.GNFS.KD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-NE.EXP.GNFS.KD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Low weight change
Datasets\wb-NE.EXP.GNFS.KD.ZG.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-NE.EXP.GNFS.KD.ZG.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-NE.EXP.GNFS.KN.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-NE.EXP.GNFS.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NE.EXP.GNFS.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NE.GDI.FPRV.ZS.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NE.GDI.FPRV.ZS.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NE.GDI.FTOT.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NE.GDI.FTOT.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NE.GDI.FTOT.KD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.GDI.FTOT.KD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NE.GDI.FTOT.KD.ZG.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-NE.GDI.FTOT.KD.ZG.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-NE.GDI.FTOT.ZS.data;2 or 3 levels;Low weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NE.GDI.FTOT.ZS.dataflat.data;Single level;Low weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NE.GDI.STKB.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-NE.GDI.TOTL.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NE.GDI.TOTL.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NE.GDI.TOTL.KD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NE.GDI.TOTL.KD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NE.GDI.TOTL.KD.ZG.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-NE.GDI.TOTL.KD.ZG.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-NE.GDI.TOTL.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NE.GDI.TOTL.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NE.IMP.GNFS.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NE.IMP.GNFS.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NE.IMP.GNFS.KD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NE.IMP.GNFS.KD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NE.IMP.GNFS.KD.ZG.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-NE.IMP.GNFS.KD.ZG.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-NE.IMP.GNFS.KN.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NE.IMP.GNFS.KN.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NE.IMP.GNFS.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NE.IMP.GNFS.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NE.RSB.GNFS.CD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-NE.RSB.GNFS.CD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-NE.RSB.GNFS.ZS.data;2 or 3 levels;High weight variance;Low insertions and deletions;Spiky weight change
Datasets\wb-NE.TRD.GNFS.ZS.data;2 or 3 levels;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NE.TRD.GNFS.ZS.dataflat.data;Single level;Low weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NV.AGR.EMPL.KD.data;2 or 3 levels;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NV.AGR.EMPL.KD.dataflat.data;Single level;High weight variance;Low insertions and deletions;Regular weight change
Datasets\wb-NV.AGR.TOTL.CD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NV.AGR.TOTL.CD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NV.AGR.TOTL.KD.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NV.AGR.TOTL.KD.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NV.AGR.TOTL.KD.ZG.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-NV.AGR.TOTL.KD.ZG.dataflat.data;Single level;High weight variance;Spiky insertions and deletions;Spiky weight change
Datasets\wb-NV.AGR.TOTL.KN.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Low weight change
Datasets\wb-NV.AGR.TOTL.ZS.data;2 or 3 levels;Low weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NV.AGR.TOTL.ZS.dataflat.data;Single level;Low weight variance;Spiky insertions and deletions;Regular weight change
Datasets\wb-NV.FSM.TOTL.CN.data;2 or 3 levels;High weight variance;Spiky insertions and deletions;Spiky weight change
